titulo,nombre,apellido,edad,nacionalidad
,Gustavo,Amenabar,19,Chilena
,Gabriel,Amenabar,33,Argentina
,Santiago,García,29,Argentina
Lic.,Vicente,García,26,Brasileña
,Leandro,Montoya,42,Chilena
,Jorge,Centenera,33,Chilena
,Leandro,Nicastro,25,Chilena
,Fidel,Rodríguez,62,Uruguaya
,Abel,López,56,Brasileña
Lic.,Santiago,Sánchez,49,Argentina
,Pablo,Alsina,32,
Lic.,Angel,Fanon,30,Brasileña
,Néstor,López,51,Uruguaya
Dr.,Nicolas,García,35,Chilena
Prof.,Agustin,Gómez,65,Chilena
,Sebastian,Guevara,38,Brasileña
,Diego,González,46,Chilena
,Abel,Contreras,18,Argentina
,Javier,Rojas,19,Uruguaya
,Leandro,Sepúlveda,35,
,Camilo,García,33,Otra
,Emilio,Amenabar,42,Chilena
,Carlos,Lupo,41,Brasileña
,Luis,Fertuchelli,58,Brasileña
,Alexis,Castro,32,Otra
,Carlos,Aguirre,23,Brasileña
,Agustin,Silva,53,Uruguaya
,Alexander,Licastro,57,Chilena
,Angel,González,62,
,Vicente,Sánchez,47,Chilena
,Daniel,Sánchez,61,Chilena
,Matias,Martínez,35,Chilena
,Maximo,Hernández,48,Argentina
,Amaro,Fertuchelli,18,Uruguaya
,Fidel,Contreras,38,
,Eric,Mango,46,Brasileña
,Victor,Hernández,45,Argentina
Ing.,Francisco,Antonello,63,Chilena
,Agustin,López,54,Uruguaya
Lic.,Esteban,Aristizabal,45,Brasileña
,Alonso,Fanon,42,Chilena
,Jorge,Gómez,62,Otra
,Luis,Sánchez,53,Brasileña
,Jose,Aguirre,53,Chilena
,Luciano,Alsina,39,Brasileña
,Gabriel,Díaz,39,Uruguaya
,Cristobal,Sánchez,26,
,Carlos,Soto,45,Uruguaya
,Leandro,Gómez,30,Chilena
,Fidel,Flores,42,Uruguaya
,Luciano,García,53,Uruguaya
,Luis,Gómez,51,Brasileña
,Julian,Marchet,23,Argentina
,Carlos,Mendoza,58,Brasileña
,Lucas,Sanchez,39,Uruguaya
,Esteban,Rojas,27,Uruguaya
,Pablo,Mango,39,
,Luciano,Licastro,59,Argentina
,Maximiliano,Castañeda,61,Brasileña
,Jorge,Rojas,19,Chilena
Lic.,Ernesto,Castro,39,Uruguaya
Ing.,Mateo,Antonello,56,Argentina
,Gaspar,Aristizabal,35,Brasileña
,Ernesto,González,29,Argentina
,Alonso,Sánchez,41,Otra
,Pablo,Flores,52,Uruguaya
,Néstor,Antonello,52,Brasileña
,Carlos,Fertuchelli,23,Otra
,Victor,Orondo,22,Uruguaya
,David,Casullo,32,Otra
,Matias,Orondo,30,Chilena
,Juan,Martínez,45,Chilena
,Jose,Montoya,34,Argentina
,Ignacio,Rojas,34,Brasileña
Prof.,Alonso,Amenabar,38,Chilena
Prof.,David,Guevara,23,Brasileña
,Daniel,Cardona,52,Argentina
,Rodrigo,García,19,Chilena
,Martin,Aguirre,34,Brasileña
,Eric,Londoño,24,Brasileña
,Abel,Mactas,21,Brasileña
,Bruno,Londoño,52,Argentina
,Bastian,Montoya,65,Brasileña
,Lucas,Sanchez,35,
,Agustin,Aguirre,55,Uruguaya
Ing.,Agustin,Ramirez,61,Argentina
,Santiago,Fanon,19,Uruguaya
,Juan,Fabricci,62,Argentina
,Maximiliano,Alsina,53,Argentina
Ing.,Ernesto,Alsina,55,Brasileña
Lic.,Eric,Amenabar,32,Brasileña
,Carlos,García,30,Uruguaya
,Renato,Rodríguez,43,Argentina
Prof.,Sebastian,Flores,49,Uruguaya
,Julián,Mactas,60,Otra
,Alonso,Fabricci,55,Chilena
,Angel,Sánchez,26,Uruguaya
,Amaro,Pérez,57,
,Jose,Díaz,64,Uruguaya
,Camilo,Marchet,23,Chilena
,Gustavo,Díaz,38,Uruguaya
,Javier,Cardona,39,Argentina
,Esteban,Perez,62,Argentina
,Rodrigo,Gómez,37,Chilena
,Rodolfo,González,26,Brasileña
,Jonás,Martínez,41,Brasileña
,Rodrigo,González,33,Brasileña
,Gustavo,López,58,Brasileña
,Ignacio,Ramirez,43,Argentina
,Javier,Martín,63,
,Bastian,Rodríguez,41,Brasileña
,Thomas,Orondo,35,
,Federico,Fernández,52,Chilena
Ing.,Julian,Londoño,46,Chilena
,Bastian,Contreras,37,Chilena
,Julian,Sanchez,42,Argentina
,Diego,Castro,49,Argentina
,Matias,Mango,29,Brasileña
Dr.,Bruno,Aristizabal,24,Argentina
,Rodrigo,Guevara,58,Brasileña
,Rodrigo,Rojas,36,Chilena
,Carlos,Alsina,59,Uruguaya
,Amaro,Gómez,42,Chilena
,Fidel,Mango,18,Otra
,Thomas,Gutierrez,30,Uruguaya
,Gustavo,Marchet,48,Argentina
,Felipe,Gutierrez,51,Brasileña
,David,Mactas,44,Argentina
,Vicente,Gómez,18,Chilena
,Martin,Ramirez,51,Uruguaya
,Jose,Martínez,33,Brasileña
,Santiago,García,19,Uruguaya
,Javier,Gonzalez,52,Argentina
Ing.,Javier,López,29,Argentina
,Pablo,Centenera,27,Chilena
,Emilio,Gómez,64,Brasileña
,Lucas,González,59,Brasileña
,Jose,Gutierrez,30,Argentina
,Julio,Fernández,32,
,Jorge,Martínez,55,Brasileña
Lic.,Julián,Amenabar,22,Argentina
Ing.,Alexis,Centenera,41,Uruguaya
,Luciano,Sánchez,29,Uruguaya
,Julio,Antonello,54,Brasileña
,Jorge,Aguirre,53,Brasileña
,Fidel,Aristizabal,23,Chilena
,Diego,Mango,49,Brasileña
,Tomas,Casullo,22,Chilena
Dr.,Martín,Muñoz,59,Uruguaya
,Maximo,Licastro,36,Chilena
,Pablo,Martínez,40,Brasileña
,Franco,Montoya,64,Brasileña
,Sebastian,García,39,Chilena
,Lucas,Fanon,23,Brasileña
,Bruno,Sanchez,52,Brasileña
,Franco,Martínez,51,Otra
Dr.,Lucas,Pérez,41,Uruguaya
,Matias,Nicastro,50,Uruguaya
,Tomas,Gómez,42,Otra
,Juan,García,56,Otra
,Mateo,Fanon,47,Brasileña
,Jonás,Gómez,26,Argentina
,Damian,Fernández,47,Brasileña
,Santiago,Fernández,21,Argentina
Ing.,Sebastian,González,51,Brasileña
,Vicente,García,41,Uruguaya
Prof.,Jonás,Fertuchelli,56,Brasileña
,Esteban,Alzate,65,Otra
,Martín,González,45,Otra
,Camilo,Guevara,25,Chilena
,Martín,Martínez,44,Otra
,Jonás,Martínez,48,Brasileña
,Nicolas,Alzate,59,Otra
,Bruno,Guevara,58,Chilena
,Leandro,Pérez,48,Argentina
,Matias,Casullo,27,Chilena
,Julian,Rodríguez,60,Argentina
,Rodrigo,Marchet,41,Chilena
Lic.,Néstor,Fabricci,42,Brasileña
,Gustavo,Rodríguez,58,Argentina
Ing.,Amaro,Gómez,33,Uruguaya
,Diego,Ramirez,56,Uruguaya
,Alexis,Montoya,56,Brasileña
,Santiago,Gómez,56,Argentina
,Maximiliano,Antonello,64,Argentina
,Victor,Mendoza,21,Chilena
,Daniel,Licastro,21,Chilena
,Jorge,González,63,Argentina
,Pablo,Centenera,51,Otra
Prof.,Gaspar,Amenabar,64,Chilena
,Fidel,Castro,51,Brasileña
,Juan,Pérez,19,Uruguaya
Lic.,Eric,Londoño,51,Otra
,Jonás,López,49,Chilena
,Rodrigo,López,54,Brasileña
,Maximiliano,Rodríguez,49,Uruguaya
,Angel,García,44,Brasileña
Lic.,Matias,Fanon,27,Argentina
Dr.,Emilio,Martínez,48,
,Alexander,Flores,59,Chilena
,Angel,Rodríguez,18,Brasileña
,Sebastian,Díaz,46,Chilena
,Juan,Sacado,52,Brasileña
,Sebastian,Casullo,38,Brasileña
,Gustavo,Fertuchelli,31,Otra
,Julio,Muñoz,22,Otra
,Juan,Fernández,32,Argentina
,Eric,Perez,49,Uruguaya
,Emilio,González,35,Brasileña
,Maximiliano,Flores,63,Otra
Lic.,Luciano,Rodríguez,50,Argentina
,Emilio,Gómez,38,Argentina
,Carlos,Martínez,44,Uruguaya
,Angel,Viey,43,Uruguaya
,Camilo,Gómez,51,Chilena
,Juan,Matas,26,Brasileña
,Amaro,Fanon,40,Uruguaya
,Joaquin,Muñoz,52,
,Camilo,Orondo,61,Chilena
,Carlos,Castro,33,Argentina
,Néstor,Riglos,56,Uruguaya
,Ernesto,Guevara,27,Argentina
,Fidel,Fabricci,27,Chilena
,Pablo,Silva,34,Brasileña
,Angel,Rodríguez,59,Chilena
,Tomas,Rodríguez,18,Argentina
,Jorge,Hernández,41,Brasileña
,Pablo,Fernández,30,Brasileña
,Nicolas,Díaz,21,Brasileña
,David,Gómez,37,Uruguaya
,Alonso,Castro,18,Brasileña
,Néstor,Flores,27,Brasileña
,Carlos,Sánchez,53,Uruguaya
,Fidel,Pérez,61,Brasileña
,Jorge,Castañeda,49,Uruguaya
,Luis,Orondo,65,
,Federico,Aguirre,57,Uruguaya
,Bruno,Rodríguez,21,Argentina
,Franco,López,57,Brasileña
,Felipe,Castro,38,Chilena
Lic.,Amaro,Fanon,56,Brasileña
,Andrés,Castañeda,29,Chilena
,Abel,Sepúlveda,19,Uruguaya
,Bastian,Gómez,58,Otra
,Eric,García,49,Otra
Lic.,Federico,Contreras,23,Brasileña
,Lucas,Marchet,40,Otra
Dr.,Luciano,Gonzalez,22,Uruguaya
,Matias,Díaz,28,Otra
,Juan,Fernández,23,Brasileña
,Santiago,Gómez,57,Uruguaya
,Martín,Nicastro,20,Uruguaya
,Amaro,Licastro,43,Uruguaya
,Vicente,Castro,25,Argentina
,Jorge,Fertuchelli,60,Chilena
,Joaquin,Matas,64,Uruguaya
,Vicente,Fertuchelli,48,Uruguaya
,Luciano,Martínez,60,
,Jorge,Rivadavia,21,Brasileña
,Andrés,Pérez,50,Uruguaya
,Esteban,Gonzalez,29,Chilena
,Santiago,Alzate,35,Chilena
,Javier,Sánchez,63,
,Camilo,Sepúlveda,45,Uruguaya
,Daniel,Antonello,64,Chilena
,Jorge,Marchet,60,Otra
,Pablo,Pérez,19,Chilena
,Gaspar,Martínez,61,Argentina
,Cristobal,Rivadavia,43,Otra
,Sebastian,Martínez,65,Chilena
Ing.,Daniel,Rodríguez,20,Argentina
,Thomas,Ramirez,39,Chilena
,Joaquin,González,63,Argentina
,Leandro,Sepúlveda,52,Uruguaya
,Néstor,López,21,Brasileña
,Leandro,Gutierrez,45,Uruguaya
,Esteban,Castro,33,Argentina
,Julián,Contreras,23,Otra
,Rodolfo,Aristizabal,26,Chilena
,Cristobal,Pérez,55,Uruguaya
,Jorge,Flores,52,Brasileña
,Javier,López,21,Uruguaya
,Angel,Rodríguez,31,Otra
,Maximiliano,Rodríguez,45,Chilena
,Matias,Sepúlveda,55,Chilena
,Jorge,Sánchez,19,Chilena
,Luciano,García,56,Otra
,Ignacio,Pérez,37,Brasileña
,Jose,Aristizabal,24,Uruguaya
,Rodrigo,Pérez,20,Otra
,Martin,Castañeda,22,Otra
Lic.,Vicente,Fernández,63,Uruguaya
,Maximiliano,Martínez,48,Otra
,Juan,Fabricci,50,Brasileña
Lic.,Jorge,Rodríguez,25,Otra
Lic.,Joaquin,Pérez,34,Chilena
,Néstor,Hernández,45,Brasileña
,Felipe,González,58,Chilena
Dr.,Maximiliano,Marchet,22,Chilena
,Mateo,Rodríguez,46,Brasileña
Ing.,Lucas,Soto,63,Chilena
,Eric,Castro,26,Argentina
,Martín,Ramirez,57,Argentina
,Ernesto,Guevara,25,Chilena
,Franco,Montoya,44,Uruguaya
,Julián,Contreras,63,Chilena
Ing.,Nicolas,Londoño,24,Brasileña
,Matias,Londoño,25,Brasileña
,Eric,Fernández,26,Argentina
,Santiago,Montoya,60,Argentina
,Leandro,Martínez,63,Uruguaya
,Esteban,Fernández,61,Argentina
,Ernesto,Muñoz,51,Chilena
,Andrés,Nicastro,54,Argentina
,Damian,Fernández,59,Chilena
,Maximiliano,López,31,Otra
,David,Fernández,43,Argentina
,Diego,Rivadavia,37,Otra
,Jorge,Mactas,37,Brasileña
,Franco,Perez,46,Chilena
,Lucas,Mendoza,23,Uruguaya
,Ignacio,Fanon,38,Brasileña
,Thomas,Amenabar,34,Otra
,David,Pérez,64,Argentina
Ing.,Cristobal,González,38,Otra
Prof.,Cristian,Cardona,64,Chilena
,Mateo,Perez,20,Uruguaya
Prof.,Camilo,Rodríguez,47,Chilena
,Mateo,Díaz,44,Uruguaya
Dr.,Cristobal,González,24,Argentina
,Cristian,Viey,52,Argentina
,Daniel,Rodríguez,58,Chilena
Ing.,Bruno,Nicastro,34,Chilena
,Esteban,Sacado,40,Brasileña
Lic.,Martín,González,25,Uruguaya
,Franco,Sánchez,63,Argentina
,Luciano,Pérez,18,Uruguaya
Prof.,Diego,Sánchez,38,Chilena
,Gabriel,Licastro,56,Chilena
,Santiago,Gómez,31,Uruguaya
Lic.,Luis,Fernández,27,Brasileña
,Felipe,López,35,Chilena
,Victor,Fanon,55,Argentina
Lic.,Tomas,Gómez,44,Chilena
,Angel,Amenabar,48,Uruguaya
,Andrés,Ramirez,48,Argentina
Lic.,Jonás,Rodríguez,39,
Lic.,Juan,Gómez,49,Argentina
,Damian,Gómez,27,Uruguaya
Dr.,Carlos,Fernández,19,Brasileña
,Nicolas,Rivadavia,22,Chilena
,Gabriel,Sánchez,24,Uruguaya
Lic.,Carlos,Londoño,52,Brasileña
,Julián,Sacado,49,Argentina
Prof.,Jorge,Rodríguez,56,Uruguaya
,Rodrigo,Marchet,33,Argentina
,Victor,López,29,Chilena
,Emilio,Pérez,18,Uruguaya
,Martin,Castro,53,Brasileña
,Abel,Amenabar,21,Argentina
,Cristian,Amenabar,24,Uruguaya
Ing.,Amaro,Cardona,39,Chilena
,Agustin,Gonzalez,49,Chilena
Dr.,Fernando,Viey,55,Brasileña
,Alexander,Alsina,34,Uruguaya
Lic.,Néstor,Mendoza,63,Uruguaya
Prof.,David,Gómez,58,Otra
,Cristian,Rodríguez,25,
,Jorge,López,26,
Lic.,Carlos,González,55,Argentina
,Jose,Castro,42,Brasileña
,Fernando,Gonzalez,23,Argentina
,Jorge,García,59,Chilena
,Federico,Antonello,59,Chilena
,Sebastian,Rivadavia,39,Argentina
,Emilio,Alsina,34,Chilena
,Sebastian,Martínez,45,Argentina
Prof.,Bastian,López,20,Brasileña
,Federico,Gutierrez,20,Uruguaya
,Fernando,Cardona,57,Brasileña
,Diego,Rojas,49,Chilena
,Jorge,Martínez,25,Brasileña
Lic.,Jorge,Rojas,39,Brasileña
,Esteban,González,19,Argentina
,David,Amenabar,55,Chilena
,Juan,Mactas,18,Chilena
,Carlos,Martínez,24,
Ing.,Alonso,Gómez,32,Brasileña
,Andrés,Londoño,36,Argentina
,Pablo,Rodríguez,32,Brasileña
,Sebastian,Rodríguez,30,Uruguaya
,Carlos,Antonello,63,Argentina
,Sebastian,Hernández,52,Argentina
,Alonso,Flores,18,Argentina
,Gabriel,Amenabar,23,Argentina
,Sebastian,Fabricci,26,Brasileña
Prof.,Sebastian,Mendoza,27,Chilena
,Matias,Montoya,29,Chilena
,Maximiliano,Marchet,34,Otra
,Gaspar,Fertuchelli,48,Uruguaya
,Victor,Gómez,32,Brasileña
,Juan,Castro,25,Argentina
,Maximo,Alzate,24,Argentina
,Daniel,Guevara,23,Chilena
,Maximo,González,31,Chilena
,Carlos,Alsina,53,Argentina
,Santiago,Perez,62,Argentina
Ing.,Carlos,Contreras,22,Uruguaya
,Javier,Castro,18,Uruguaya
,Fernando,Gómez,48,Uruguaya
,Tomas,Aristizabal,43,Chilena
,Victor,González,32,Argentina
,Pablo,Aristizabal,19,Brasileña
,Abel,López,49,Argentina
,Rodolfo,Martínez,31,Brasileña
Dr.,Thomas,Rodríguez,56,Otra
,Lucas,Gómez,23,Otra
,Lucas,Martínez,37,Argentina
Lic.,Julian,Orondo,28,Argentina
,Jose,Fernández,50,Otra
,Fernando,Fernández,23,Brasileña
,Jose,Lupo,19,Brasileña
,Lucas,Rodríguez,55,Brasileña
,Joaquin,Castañeda,54,Argentina
Ing.,Alonso,Alzate,31,Uruguaya
,Pablo,Rodríguez,47,Otra
Ing.,Pablo,Centenera,56,Brasileña
,Gaspar,González,32,
,Francisco,Fanon,32,
Prof.,Bastian,Mactas,64,Uruguaya
,Camilo,Sánchez,57,
,Ignacio,Riglos,59,Brasileña
,Agustin,Flores,18,Brasileña
,Emilio,González,27,
,Alonso,Castro,42,Otra
,Juan,Muñoz,36,Uruguaya
,Emilio,Pérez,52,Otra
,Diego,Rojas,45,Chilena
Ing.,Matias,Ramirez,53,Chilena
,Maximiliano,Centenera,41,Argentina
,Tomas,Hernández,50,Uruguaya
,Rodolfo,Orondo,19,Chilena
,Matias,Martínez,62,Chilena
,Jose,Fernández,51,Argentina
,Ernesto,Martín,53,Brasileña
,Julio,López,60,Chilena
,Alexander,Ramirez,63,Otra
,Tomas,Mendoza,56,Otra
,Emilio,Pérez,62,Otra
,Cristobal,Rodríguez,23,Brasileña
,Leandro,Licastro,37,Argentina
,Martín,López,36,Uruguaya
,Vicente,Castro,45,Chilena
,Javier,Matas,59,Uruguaya
,Matias,Muñoz,24,Argentina
,Julio,Guevara,32,Uruguaya
,Javier,Mango,34,Otra
,Nicolas,Mango,61,Chilena
,Jose,Castro,26,Argentina
,Angel,García,42,Uruguaya
,Rodrigo,Hernández,41,
Lic.,Renato,Aguirre,52,Otra
,Rodrigo,Riglos,60,Brasileña
,Camilo,Sepúlveda,36,Brasileña
,Cristobal,Marchet,47,Chilena
,Rodolfo,Fernández,18,Uruguaya
,Jorge,Nicastro,25,Brasileña
,Julio,Londoño,27,Uruguaya
,Martín,Licastro,64,Uruguaya
,Gabriel,Gómez,49,Uruguaya
,Juan,Mendoza,58,
Ing.,Agustin,Nicastro,18,Chilena
,Felipe,Gómez,47,Argentina
,Martin,Gómez,55,Argentina
,Victor,González,56,Otra
,Nicolas,Pérez,41,Argentina
Ing.,David,Aristizabal,42,Brasileña
Ing.,Eric,Rivadavia,26,Brasileña
,Ignacio,Pérez,58,Chilena
,Ernesto,Matas,26,Otra
,Juan,Pérez,37,Brasileña
,Lucas,Sacado,38,Brasileña
,Julian,Pérez,20,Brasileña
Prof.,Eric,Sanchez,54,Uruguaya
,Fernando,Riglos,49,Brasileña
,Francisco,García,58,Uruguaya
,Julián,Rodríguez,24,Brasileña
,Alexander,García,63,Uruguaya
,Alexis,Aristizabal,26,Argentina
,Juan,Marchet,37,Chilena
,Joaquin,Cardona,64,Chilena
,Emilio,Silva,53,Uruguaya
Ing.,Nicolas,Cardona,53,Chilena
,Camilo,Mendoza,47,Uruguaya
,Rodolfo,González,40,Uruguaya
Lic.,Martin,Rodríguez,50,Chilena
Dr.,Carlos,Martínez,57,Uruguaya
,Carlos,Silva,45,
,Daniel,Rodríguez,24,Uruguaya
,Carlos,Alzate,54,
,Felipe,Muñoz,20,Uruguaya
Dr.,Fidel,Mendoza,33,Uruguaya
,Carlos,Fertuchelli,34,Uruguaya
,Julio,Sánchez,25,Brasileña
,Francisco,González,38,Argentina
,Felipe,López,35,Brasileña
,Luis,García,20,Brasileña
Ing.,Julio,Martín,55,Argentina
,Franco,Orondo,29,Chilena
,Pablo,Nicastro,50,Otra
,Sebastian,García,46,Brasileña
,Lucas,López,34,Argentina
,Federico,Rojas,26,Uruguaya
,Gabriel,Silva,64,Uruguaya
,Martin,Marchet,29,
,Jorge,Fernández,28,Argentina
,Benjamin,Silva,65,Uruguaya
,Daniel,Muñoz,39,Chilena
,Bruno,Pérez,65,Otra
,Emilio,Aristizabal,51,
Prof.,Martín,Marchet,18,Uruguaya
,Jorge,Gutierrez,53,Chilena
,Benjamin,Sacado,22,Uruguaya
,Cristian,Sanchez,47,Brasileña
,Fidel,Contreras,35,Brasileña
Lic.,Julián,Flores,19,Chilena
,Fernando,Rodríguez,18,Brasileña
Dr.,Jose,Rojas,61,Brasileña
,Rodrigo,Gómez,53,Uruguaya
,Camilo,Rodríguez,65,Chilena
,Fernando,Mactas,42,Argentina
,Martin,González,18,
,Gustavo,Rodríguez,46,
Lic.,Leandro,Viey,48,
,Maximiliano,Casullo,28,Chilena
Lic.,Gustavo,Antonello,47,Chilena
Dr.,Vicente,Mendoza,20,Argentina
,Fidel,Silva,44,Chilena
,Gabriel,Viey,42,Chilena
,Julián,López,52,Uruguaya
,Pablo,Soto,61,Brasileña
Lic.,Federico,Castro,49,Otra
,Jorge,Sanchez,27,Otra
,Cristian,Fernández,45,Uruguaya
,Jorge,Rodríguez,39,Brasileña
,Jose,Martín,42,Uruguaya
,Agustin,Martínez,37,Argentina
Lic.,Camilo,García,51,Argentina
,Rodolfo,Cardona,22,Otra
,Abel,Sánchez,40,Argentina
Prof.,Jorge,Aristizabal,44,Chilena
,Daniel,García,39,Argentina
,Esteban,Amenabar,57,Chilena
,Sebastian,Fernández,37,Argentina
,Carlos,López,61,Argentina
,Renato,Sanchez,25,Chilena
Lic.,Amaro,García,52,Brasileña
,Ernesto,Mango,19,Otra
,Alexander,González,51,Argentina
,Julian,Londoño,30,Otra
,Renato,Montoya,23,Argentina
Ing.,Daniel,Mactas,50,Brasileña
,Benjamin,Aguirre,50,Chilena
,Bruno,Soto,24,Brasileña
,Sebastian,Martín,38,Argentina
,Carlos,Martínez,49,Chilena
,Néstor,Sacado,52,Argentina
,Martin,Sanchez,50,Argentina
,Lucas,Fanon,49,Chilena
,Martin,Fanon,26,Uruguaya
,Néstor,Silva,63,Uruguaya
,Santiago,Licastro,25,Brasileña
,Luciano,González,19,
,Julian,Fertuchelli,49,Uruguaya
,Juan,Rojas,41,Brasileña
,Lucas,Sánchez,62,Chilena
,Benjamin,Viey,41,Uruguaya
,Agustin,Sánchez,41,Uruguaya
,Cristian,Centenera,29,Brasileña
Prof.,Martin,Sánchez,55,Uruguaya
,Pablo,Rojas,26,Uruguaya
,Juan,Amenabar,29,Brasileña
,Fernando,Díaz,59,Brasileña
Dr.,Néstor,Pérez,39,Brasileña
,Matias,Martín,34,Uruguaya
,Alonso,Aguirre,50,Uruguaya
Lic.,Matias,Londoño,22,Chilena
Ing.,Gustavo,Fabricci,27,Brasileña
Prof.,Mateo,Marchet,45,Brasileña
,Amaro,Gómez,40,Argentina
,Sebastian,Mango,18,Brasileña
,Federico,González,52,Chilena
Dr.,Lucas,García,47,Brasileña
,Alexis,Viey,25,Chilena
,Lucas,López,43,Brasileña
,Matias,García,30,Chilena
,Matias,González,53,Brasileña
,Julian,Montoya,65,
,Javier,Rodríguez,30,
,Joaquin,González,57,Argentina
,Bruno,Sánchez,65,Uruguaya
,Julio,Mango,65,Argentina
Ing.,Jonás,Díaz,32,
,Julian,Contreras,36,Brasileña
,Julio,Pérez,58,Argentina
,Juan,García,65,Brasileña
,Alexander,Centenera,51,Argentina
,Sebastian,López,41,Argentina
,Luciano,Pérez,63,Uruguaya
,Daniel,Mactas,64,Argentina
,Benjamin,López,36,Uruguaya
Dr.,Julián,Muñoz,38,Argentina
,Rodolfo,González,65,Chilena
,Amaro,Sánchez,31,Otra
,Santiago,Londoño,47,Uruguaya
,Gustavo,Pérez,38,Argentina
Dr.,Julian,Sacado,36,Argentina
,Sebastian,Pérez,26,Chilena
,Maximiliano,Pérez,56,Brasileña
,Damian,Silva,24,Chilena
,Pablo,Fanon,65,Argentina
Ing.,Federico,García,32,Brasileña
,Pablo,García,36,Argentina
,Leandro,Rojas,28,Brasileña
,Joaquin,Marchet,37,
,Federico,Rodríguez,24,Chilena
,Jorge,López,23,Chilena
,Lucas,Orondo,64,Argentina
,Matias,Centenera,60,Argentina
,Rodrigo,Martínez,40,
,Diego,González,33,Brasileña
,Matias,Martínez,46,Uruguaya
,Jose,López,21,Chilena
Ing.,Gaspar,Rodríguez,23,Otra
,Bastian,Martínez,59,Chilena
Ing.,Julian,Nicastro,37,Brasileña
,Néstor,Sanchez,34,Uruguaya
,Alexis,Silva,53,Argentina
,Jorge,Gonzalez,23,Chilena
,Cristobal,Casullo,53,Argentina
,Vicente,Castro,52,Brasileña
,Ernesto,Gómez,49,Chilena
Ing.,Martín,López,46,Uruguaya
,Ernesto,Soto,59,Chilena
,Benjamin,López,38,Argentina
,Andrés,Fernández,21,Argentina
,Julián,López,38,Brasileña
,Alexander,García,63,Chilena
,Camilo,Gonzalez,18,Argentina
Dr.,Luciano,Sacado,31,Chilena
Ing.,Camilo,García,49,Argentina
Dr.,Julian,Casullo,23,Argentina
,Esteban,Casullo,56,Argentina
Ing.,Diego,Gonzalez,20,
,Daniel,Sánchez,53,Uruguaya
,Daniel,Ramirez,31,Uruguaya
,Alexander,Licastro,56,Uruguaya
,Julian,Gutierrez,49,Chilena
,Juan,Flores,32,Brasileña
,Juan,Nicastro,61,Argentina
,Angel,Centenera,33,Brasileña
Prof.,Lucas,Fernández,29,Brasileña
,Santiago,García,46,Chilena
,Jorge,Mactas,21,Argentina
,Eric,Rivadavia,54,Uruguaya
,Juan,Castro,28,Brasileña
Ing.,Emilio,Castro,35,Brasileña
,Nicolas,Castañeda,30,Otra
,Maximiliano,Díaz,49,Chilena
Lic.,Jonás,Cardona,61,Chilena
,Juan,Castañeda,30,
,Angel,Pérez,21,Brasileña
,David,Castro,34,Otra
Ing.,Gabriel,Soto,55,
,Thomas,Rodríguez,36,Otra
,Felipe,Castro,42,Argentina
,Vicente,Sanchez,60,Chilena
,Franco,Fernández,50,Argentina
Dr.,Julián,Pérez,18,Uruguaya
Prof.,Sebastian,Fertuchelli,42,Uruguaya
,Julian,Guevara,37,
,Renato,Fernández,61,Argentina
,Carlos,Orondo,37,Argentina
Lic.,Pablo,Castro,47,Argentina
,Leandro,Antonello,49,Argentina
,Pablo,Guevara,52,
,Benjamin,Fernández,21,Brasileña
,Ignacio,Rodríguez,42,Otra
Lic.,Jose,Lupo,57,Chilena
,Julian,Martínez,55,Argentina
,Nicolas,Soto,20,Argentina
,Gustavo,Gómez,19,Uruguaya
,Daniel,Ramirez,36,Brasileña
Dr.,Eric,Contreras,32,Brasileña
Prof.,Angel,Rojas,41,Chilena
,Cristobal,Orondo,46,Argentina
,Jorge,González,41,Chilena
,Julián,Amenabar,55,Brasileña
,Fernando,Guevara,61,Brasileña
,Leandro,Castro,29,Uruguaya
Lic.,Matias,Martínez,36,Brasileña
,Lucas,Riglos,60,Chilena
,Benjamin,Fernández,32,Brasileña
,Vicente,García,47,Brasileña
,Carlos,Rojas,57,Brasileña
Ing.,Rodolfo,Centenera,40,Uruguaya
,Franco,Lupo,41,Chilena
Dr.,Jorge,Castañeda,38,Chilena
Dr.,Victor,Sánchez,38,Argentina
,Carlos,Flores,21,Chilena
,Luciano,Fabricci,35,Brasileña
,Damian,Sánchez,62,Argentina
,Matias,Orondo,22,Argentina
,Victor,Fernández,46,Brasileña
,Javier,López,29,
,Gaspar,Londoño,32,Otra
,Carlos,Riglos,33,Chilena
,Franco,Gutierrez,32,Chilena
,Martin,Guevara,31,Argentina
Lic.,Federico,González,65,
Lic.,Pablo,Ramirez,50,Brasileña
Lic.,Angel,Contreras,56,Uruguaya
,Emilio,Fabricci,30,Uruguaya
,Bastian,Sánchez,52,Argentina
Dr.,Jorge,Martínez,28,Otra
,Agustin,Amenabar,49,Chilena
,Cristian,Sacado,34,Chilena
,Eric,Sánchez,56,Otra
,Bruno,Mendoza,65,Argentina
,Rodrigo,Sepúlveda,59,Argentina
Dr.,Martín,Hernández,62,Uruguaya
,Alexander,Flores,29,Otra
,Juan,Antonello,45,Brasileña
,Lucas,Sánchez,58,Argentina
,Bruno,Pérez,46,Otra
,Francisco,Sánchez,30,Uruguaya
Lic.,Leandro,Casullo,60,Otra
,Julian,García,55,
,Sebastian,López,41,Argentina
,Ignacio,Lupo,19,Argentina
,Rodolfo,Rodríguez,33,Argentina
,Luciano,Castro,31,Brasileña
,Gustavo,Contreras,48,Brasileña
,Francisco,González,39,Argentina
